current_path,status,project,subfolder,proposed_target,size_bytes,mtime
/Users/sunniyaremchuk/Downloads/Camrose 127 Acres Due DIlligence /Camrose Figure 3 - Land Use & Stats w MF & Comm 2024-05-17.pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Camrose Figure 3 - Land Use & Stats w MF & Comm 2024-05-17.pdf,1373391,1758405066
/Users/sunniyaremchuk/Downloads/Camrose 127 Acres Due DIlligence /Pages from Transportation-Master-Plan.pdf,unique,,Plans & Permits,/Users/sunniyaremchuk/RealEstate_Organized/_Library/Plans & Permits/Pages from Transportation-Master-Plan.pdf,1987157,1758405066
/Users/sunniyaremchuk/Downloads/Camrose 127 Acres Due DIlligence /Camrose Figure 2 - Layout 2024-05-17.pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Camrose Figure 2 - Layout 2024-05-17.pdf,3076233,1758405066
/Users/sunniyaremchuk/Downloads/Camrose 127 Acres Due DIlligence /Property Tax 2024.pdf,unique,,Financials,/Users/sunniyaremchuk/RealEstate_Organized/_Library/Financials/Property Tax 2024.pdf,152962,1758405066
/Users/sunniyaremchuk/Downloads/Camrose 127 Acres Due DIlligence /Pages from Sanitary-Sewer-Master-Plan.pdf,unique,,Plans & Permits,/Users/sunniyaremchuk/RealEstate_Organized/_Library/Plans & Permits/Pages from Sanitary-Sewer-Master-Plan.pdf,1766524,1758405066
/Users/sunniyaremchuk/Downloads/Camrose 127 Acres Due DIlligence /Camrose Figure 1 - Location 2022-10-01.pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Camrose Figure 1 - Location 2022-10-01.pdf,802596,1758405066
/Users/sunniyaremchuk/Downloads/Camrose 127 Acres Due DIlligence /Pages from 2008-03-City-of-Camrose-Stormwater-Master-Plan-Update.pdf,unique,,Plans & Permits,/Users/sunniyaremchuk/RealEstate_Organized/_Library/Plans & Permits/Pages from 2008-03-City-of-Camrose-Stormwater-Master-Plan-Update.pdf,3534655,1758405066
"/Users/sunniyaremchuk/Downloads/Camrose 127 Acres Due DIlligence /25901B - Update Letter - Development Land, Camrose, October 2022.pdf",unique,,,"/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/25901B - Update Letter - Development Land, Camrose, October 2022.pdf",755245,1758405066
/Users/sunniyaremchuk/Downloads/Camrose 127 Acres Due DIlligence /Legal Snapshot NE4-47-20-W4M.JPG,unique,,Photos,/Users/sunniyaremchuk/RealEstate_Organized/_Library/Photos/Legal Snapshot NE4-47-20-W4M.JPG,113875,1758405066
/Users/sunniyaremchuk/Downloads/Camrose 127 Acres Due DIlligence /1-23385.Prelim.Report.Aug.2022.pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/1-23385.Prelim.Report.Aug.2022.pdf,2324196,1758405066
/Users/sunniyaremchuk/Downloads/Camrose 127 Acres Due DIlligence /Camrose Figure 3 - Land Use & Stats 2022-10-01.pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Camrose Figure 3 - Land Use & Stats 2022-10-01.pdf,1392774,1758405066
/Users/sunniyaremchuk/Downloads/Camrose 127 Acres Due DIlligence /Abadata Figure 2022-09-01.JPG,unique,,Photos,/Users/sunniyaremchuk/RealEstate_Organized/_Library/Photos/Abadata Figure 2022-09-01.JPG,283623,1758405066
/Users/sunniyaremchuk/Downloads/Camrose 127 Acres Due DIlligence /B-0347-22 - NE-4-47-20 W4M Camrose AB Phase 1 ESA_Rev0.pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/B-0347-22 - NE-4-47-20 W4M Camrose AB Phase 1 ESA_Rev0.pdf,19774747,1758405066
/Users/sunniyaremchuk/Downloads/Camrose 127 Acres Due DIlligence /Camrose Figure 3 - Land Use & Stats w MF & 2xComm 2024-05-21.pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Camrose Figure 3 - Land Use & Stats w MF & 2xComm 2024-05-21.pdf,1338353,1758405066
/Users/sunniyaremchuk/Downloads/Camrose 127 Acres Due DIlligence /Camrose OPC 2024-11.pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Camrose OPC 2024-11.pdf,1835006,1758405066
/Users/sunniyaremchuk/Downloads/Camrose 127 Acres Due DIlligence /Land Use.JPG,unique,,Photos,/Users/sunniyaremchuk/RealEstate_Organized/_Library/Photos/Land Use.JPG,82185,1758405066
/Users/sunniyaremchuk/Downloads/Camrose 127 Acres Due DIlligence /Camrose Figure 1 - Location 2024-05-17.pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Camrose Figure 1 - Location 2024-05-17.pdf,805167,1758405066
/Users/sunniyaremchuk/Downloads/Camrose 127 Acres Due DIlligence /Pages from Water-Distribution-System-Master-Plan-Update-Report.pdf,unique,,Plans & Permits,/Users/sunniyaremchuk/RealEstate_Organized/_Library/Plans & Permits/Pages from Water-Distribution-System-Master-Plan-Update-Report.pdf,1721696,1758405066
/Users/sunniyaremchuk/Downloads/Camrose 127 Acres Due DIlligence /B-0347-22 - Wetlands.pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/B-0347-22 - Wetlands.pdf,818438,1758405066
"/Users/sunniyaremchuk/Downloads/Camrose 127 Acres Due DIlligence /B-0347-22 - Desktop Biophysical Assessment, August2022.pdf",unique,,,"/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/B-0347-22 - Desktop Biophysical Assessment, August2022.pdf",2909912,1758405066
/Users/sunniyaremchuk/Downloads/Camrose 127 Acres Due DIlligence /Bylaw 3289-23 - Off-site Levies.pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Bylaw 3289-23 - Off-site Levies.pdf,4004184,1758405066
/Users/sunniyaremchuk/Downloads/Camrose 127 Acres Due DIlligence /Farming Lease Agreement 2024-04-30.pdf,unique,,Contracts,/Users/sunniyaremchuk/RealEstate_Organized/_Library/Contracts/Farming Lease Agreement 2024-04-30.pdf,1041981,1758405066
/Users/sunniyaremchuk/Downloads/Camrose 127 Acres Due DIlligence /Title 2023-03-29.pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Title 2023-03-29.pdf,41747,1758405066
/Users/sunniyaremchuk/Downloads/Camrose 127 Acres Due DIlligence /Camrose OPC 2024-10.xls,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Camrose OPC 2024-10.xls,347648,1758405066
"/Users/sunniyaremchuk/Downloads/Personal Statements- 2025 BMO/November 7, 2025.pdf",unique,,,"/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/November 7, 2025.pdf",336773,1774712361
"/Users/sunniyaremchuk/Downloads/Personal Statements- 2025 BMO/March 7, 2025.pdf",unique,,,"/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/March 7, 2025.pdf",334502,1774712144
"/Users/sunniyaremchuk/Downloads/Personal Statements- 2025 BMO/April 9, 2025.pdf",unique,,,"/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/April 9, 2025.pdf",321464,1774712168
"/Users/sunniyaremchuk/Downloads/Personal Statements- 2025 BMO/August 8, 2025.pdf",unique,,,"/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/August 8, 2025.pdf",250974,1774712266
"/Users/sunniyaremchuk/Downloads/Personal Statements- 2025 BMO/May 9, 2025.pdf",unique,,,"/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/May 9, 2025.pdf",309778,1774712188
"/Users/sunniyaremchuk/Downloads/Personal Statements- 2025 BMO/July 9, 2025.pdf",unique,,,"/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/July 9, 2025.pdf",283794,1774712245
"/Users/sunniyaremchuk/Downloads/Personal Statements- 2025 BMO/December 9, 2025.pdf",unique,,,"/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/December 9, 2025.pdf",303776,1774712376
"/Users/sunniyaremchuk/Downloads/Personal Statements- 2025 BMO/June 9, 2025.pdf",unique,,,"/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/June 9, 2025.pdf",299658,1774712228
"/Users/sunniyaremchuk/Downloads/Personal Statements- 2025 BMO/January 9, 2025.pdf",unique,,,"/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/January 9, 2025.pdf",270089,1774712078
"/Users/sunniyaremchuk/Downloads/Personal Statements- 2025 BMO/September 9, 2025.pdf",unique,,,"/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/September 9, 2025.pdf",254411,1774712323
"/Users/sunniyaremchuk/Downloads/Personal Statements- 2025 BMO/October 9, 2025.pdf",unique,,,"/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/October 9, 2025.pdf",354148,1774712343
"/Users/sunniyaremchuk/Downloads/Personal Statements- 2025 BMO/February 7, 2025.pdf",unique,,,"/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/February 7, 2025.pdf",355739,1774712100
/Users/sunniyaremchuk/Downloads/Mission!!!/1A028AE9-D58B-4A37-A9C1-4BF85829713D.JPG,unique,,Photos,/Users/sunniyaremchuk/RealEstate_Organized/_Library/Photos/1A028AE9-D58B-4A37-A9C1-4BF85829713D.JPG,1783673,1716504707
/Users/sunniyaremchuk/Downloads/Mission!!!/6AA14EAA-52D6-4845-B748-66857AE446BF.JPG,unique,,Photos,/Users/sunniyaremchuk/RealEstate_Organized/_Library/Photos/6AA14EAA-52D6-4845-B748-66857AE446BF.JPG,1590688,1716504691
/Users/sunniyaremchuk/Downloads/Mission!!!/A0B2E475-AB67-429A-90C1-908669829995.JPG,unique,,Photos,/Users/sunniyaremchuk/RealEstate_Organized/_Library/Photos/A0B2E475-AB67-429A-90C1-908669829995.JPG,1649728,1716504699
/Users/sunniyaremchuk/Downloads/Fb Leads - Multifamily /Landridge leads 1_Leads_2025-11-29_2025-12-01_2.csv,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Landridge leads 1_Leads_2025-11-29_2025-12-01_2.csv,1338,1764706550
/Users/sunniyaremchuk/Downloads/Fb Leads - Multifamily /Landridge leads 1_Leads_2025-11-29_2025-12-01.csv,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Landridge leads 1_Leads_2025-11-29_2025-12-01.csv,1298,1764706550
/Users/sunniyaremchuk/Downloads/West Naturopath/Naturopathic_Practice_Flyer_BlackLogo.pdf.pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Naturopathic_Practice_Flyer_BlackLogo.pdf.pdf,253602,1777411292
/Users/sunniyaremchuk/Downloads/West Naturopath/WEN Clininc Exterior .jpg,unique,,Photos,/Users/sunniyaremchuk/RealEstate_Organized/_Library/Photos/WEN Clininc Exterior .jpg,1832778,1777416882
/Users/sunniyaremchuk/Downloads/West Naturopath/West Edmonton Naturopathic Sale_Brochure.pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/West Edmonton Naturopathic Sale_Brochure.pdf,10096,1777416651
/Users/sunniyaremchuk/Downloads/West Naturopath/Ontario_Naturopathic_Clinics_Directory.xlsx,primary,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Ontario_Naturopathic_Clinics_Directory.xlsx,16246,1778777731
/Users/sunniyaremchuk/Downloads/2026 Tax - Emanation/Invoice 10801_05.pdf,unique,,Financials,/Users/sunniyaremchuk/RealEstate_Organized/_Library/Financials/Invoice 10801_05.pdf,1957,1774388497
/Users/sunniyaremchuk/Downloads/2026 Tax - Emanation/Black White Minimalist Simple Creative Freelancer Invoice.pdf,unique,,Financials,/Users/sunniyaremchuk/RealEstate_Organized/_Library/Financials/Black White Minimalist Simple Creative Freelancer Invoice.pdf,24216,1766183002
/Users/sunniyaremchuk/Downloads/2026 Tax - Emanation/Emanation_Invoice_10801.docx,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Emanation_Invoice_10801.docx,9207,1774017957
/Users/sunniyaremchuk/Downloads/2025 Tax Info /SUN001HDServices invoice.pdf,unique,,Financials,/Users/sunniyaremchuk/RealEstate_Organized/_Library/Financials/SUN001HDServices invoice.pdf,4072199,1774291237
/Users/sunniyaremchuk/Downloads/2025 Tax Info /Car insurannce .pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Car insurannce .pdf,328066,1774290906
/Users/sunniyaremchuk/Downloads/2025 Tax Info /Personal_Sunni_Larissa_Data (2).xlsx,duplicate,,(_Duplicates),/Users/sunniyaremchuk/RealEstate_Organized/_Duplicates/Unknown/Personal_Sunni_Larissa_Data (2).xlsx,10627,1775014223
/Users/sunniyaremchuk/Downloads/2025 Tax Info /Alberta_Numbered_Larissa_Data.xlsx,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Alberta_Numbered_Larissa_Data.xlsx,34921,1775008029
/Users/sunniyaremchuk/Downloads/2025 Tax Info /2025 Tax .xlsx,unique,,Financials,/Users/sunniyaremchuk/RealEstate_Organized/_Library/Financials/2025 Tax .xlsx,22799,1774322078
/Users/sunniyaremchuk/Downloads/2025 Tax Info /Data.xlsx,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Data.xlsx,30093,1775006804
/Users/sunniyaremchuk/Downloads/2025 Tax Info /Emanation_Investments_Bookkeeping_2024_2025.xlsx,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Emanation_Investments_Bookkeeping_2024_2025.xlsx,34257,1774322157
/Users/sunniyaremchuk/Downloads/2025 Tax Info /Emanation_Larissa_Data (1).xlsx,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Emanation_Larissa_Data (1).xlsx,28788,1775013208
/Users/sunniyaremchuk/Downloads/2025 Tax Info /Emanation_Investments_For_Larissa.xlsx,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Emanation_Investments_For_Larissa.xlsx,46970,1775006740
/Users/sunniyaremchuk/Downloads/2025 Tax Info /Car Insurance summary .pdf,unique,,Financials,/Users/sunniyaremchuk/RealEstate_Organized/_Library/Financials/Car Insurance summary .pdf,87342,1774290932
/Users/sunniyaremchuk/Downloads/2025 Tax Info /Bookkeeping_Workbook.xlsx,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Bookkeeping_Workbook.xlsx,75083,1774579548
/Users/sunniyaremchuk/Downloads/2025 Tax Info /Binance-Spot-Order-History-202602280218(UTC--6)_88970916.xlsx,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Binance-Spot-Order-History-202602280218(UTC--6)_88970916.xlsx,62452,1772245402
/Users/sunniyaremchuk/Downloads/2025 Tax Info /313398179_v(1)_Invoice 2123590.pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/313398179_v(1)_Invoice 2123590.pdf,188635,1774290818
/Users/sunniyaremchuk/Downloads/2025 Tax Info /2652708_Alberta_FY_Oct2024_Sep2025.xlsx,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/2652708_Alberta_FY_Oct2024_Sep2025.xlsx,20863,1774322101
/Users/sunniyaremchuk/Downloads/2025 Tax Info /transaction-history.csv,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/transaction-history.csv,7311,1774294689
/Users/sunniyaremchuk/Downloads/2025 Tax Info /Emanation_Larissa_Data.xlsx,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Emanation_Larissa_Data.xlsx,31900,1775010949
/Users/sunniyaremchuk/Downloads/2025 Tax Info /Allendale lawyer Fee IMG_6186.PNG,unique,Allendale,Photos,/Users/sunniyaremchuk/RealEstate_Organized/Allendale/Photos/Allendale lawyer Fee IMG_6186.PNG,125875,1764744657
/Users/sunniyaremchuk/Downloads/2025 Tax Info /Statments-RBC Alberta LTD./1031269_2024_12_27_2025_01_27.pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/1031269_2024_12_27_2025_01_27.pdf,66866,1774318909
/Users/sunniyaremchuk/Downloads/2025 Tax Info /Statments-RBC Alberta LTD./1031269_2025_05_27_2025_06_27.pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/1031269_2025_05_27_2025_06_27.pdf,67583,1774318998
/Users/sunniyaremchuk/Downloads/2025 Tax Info /Statments-RBC Alberta LTD./1031269_2025_07_25_2025_08_27.pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/1031269_2025_07_25_2025_08_27.pdf,66414,1774319032
/Users/sunniyaremchuk/Downloads/2025 Tax Info /Statments-RBC Alberta LTD./1031269_2025_08_27_2025_09_26.pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/1031269_2025_08_27_2025_09_26.pdf,86411,1774319042
/Users/sunniyaremchuk/Downloads/2025 Tax Info /Statments-RBC Alberta LTD./1031269_2024_10_25_2024_11_27.pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/1031269_2024_10_25_2024_11_27.pdf,66502,1774318856
/Users/sunniyaremchuk/Downloads/2025 Tax Info /Statments-RBC Alberta LTD./1031269_2025_03_27_2025_04_25.pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/1031269_2025_03_27_2025_04_25.pdf,86085,1774318962
/Users/sunniyaremchuk/Downloads/2025 Tax Info /Statments-RBC Alberta LTD./1031269_2025_01_27_2025_02_27.pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/1031269_2025_01_27_2025_02_27.pdf,68402,1774318923
/Users/sunniyaremchuk/Downloads/2025 Tax Info /Statments-RBC Alberta LTD./1031269_2025_02_27_2025_03_27.pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/1031269_2025_02_27_2025_03_27.pdf,86422,1774318933
/Users/sunniyaremchuk/Downloads/2025 Tax Info /Statments-RBC Alberta LTD./Calgary_Leads_For_GoHighLevel_PLUS247.csv,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Calgary_Leads_For_GoHighLevel_PLUS247.csv,34015,1765946798
/Users/sunniyaremchuk/Downloads/2025 Tax Info /Statments-RBC Alberta LTD./1031269_2025_09_26_2025_10_27.pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/1031269_2025_09_26_2025_10_27.pdf,90820,1774319056
/Users/sunniyaremchuk/Downloads/2025 Tax Info /Statments-RBC Alberta LTD./1031269_2024_11_27_2024_12_27.pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/1031269_2024_11_27_2024_12_27.pdf,66754,1774318896
/Users/sunniyaremchuk/Downloads/2025 Tax Info /Statments-RBC Alberta LTD./1031269_2025_02_27_2025_03_27 2.pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/1031269_2025_02_27_2025_03_27 2.pdf,86422,1774318947
/Users/sunniyaremchuk/Downloads/2025 Tax Info /Statments-RBC Alberta LTD./1031269_2025_06_27_2025_07_25.pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/1031269_2025_06_27_2025_07_25.pdf,65597,1774319019
/Users/sunniyaremchuk/Downloads/2025 Tax Info /Statments-RBC Alberta LTD./1031269_2025_04_25_2025_05_27.pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/1031269_2025_04_25_2025_05_27.pdf,86539,1774318975
"/Users/sunniyaremchuk/Downloads/2025 Tax Info /Emanation-2025 Satements BMO/March 28, 2025.pdf",unique,,,"/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/March 28, 2025.pdf",146826,1774303763
"/Users/sunniyaremchuk/Downloads/2025 Tax Info /Emanation-2025 Satements BMO/January 28, 2025.pdf",unique,,,"/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/January 28, 2025.pdf",145690,1774303735
"/Users/sunniyaremchuk/Downloads/2025 Tax Info /Emanation-2025 Satements BMO/November 28, 2025.pdf",unique,,,"/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/November 28, 2025.pdf",144341,1774711144
"/Users/sunniyaremchuk/Downloads/2025 Tax Info /Emanation-2025 Satements BMO/December 28, 2024.pdf",unique,,,"/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/December 28, 2024.pdf",146958,1774303702
"/Users/sunniyaremchuk/Downloads/2025 Tax Info /Emanation-2025 Satements BMO/August 28, 2025.pdf",unique,,,"/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/August 28, 2025.pdf",147036,1774303815
"/Users/sunniyaremchuk/Downloads/2025 Tax Info /Emanation-2025 Satements BMO/September 28, 2025.pdf",unique,,,"/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/September 28, 2025.pdf",145938,1774303822
"/Users/sunniyaremchuk/Downloads/2025 Tax Info /Emanation-2025 Satements BMO/May 28, 2025.pdf",unique,,,"/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/May 28, 2025.pdf",148752,1774303788
"/Users/sunniyaremchuk/Downloads/2025 Tax Info /Emanation-2025 Satements BMO/February 28, 2025.pdf",unique,,,"/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/February 28, 2025.pdf",146932,1774303747
"/Users/sunniyaremchuk/Downloads/2025 Tax Info /Emanation-2025 Satements BMO/October 28, 2025.pdf",unique,,,"/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/October 28, 2025.pdf",145681,1774303836
"/Users/sunniyaremchuk/Downloads/2025 Tax Info /Emanation-2025 Satements BMO/April 28, 2025.pdf",unique,,,"/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/April 28, 2025.pdf",147226,1774303781
"/Users/sunniyaremchuk/Downloads/2025 Tax Info /Emanation-2025 Satements BMO/June 28, 2025.pdf",unique,,,"/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/June 28, 2025.pdf",151284,1774303797
"/Users/sunniyaremchuk/Downloads/2025 Tax Info /Emanation-2025 Satements BMO/July 28, 2025.pdf",unique,,,"/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/July 28, 2025.pdf",148509,1774303808
"/Users/sunniyaremchuk/Downloads/2025 Tax Info /Emanation-2025 Chequing Statements BMO/January 31, 2025.pdf",unique,,,"/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/January 31, 2025.pdf",173037,1774303894
"/Users/sunniyaremchuk/Downloads/2025 Tax Info /Emanation-2025 Chequing Statements BMO/March 31, 2025.pdf",unique,,,"/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/March 31, 2025.pdf",209756,1774303914
"/Users/sunniyaremchuk/Downloads/2025 Tax Info /Emanation-2025 Chequing Statements BMO/November 28, 2025.pdf",unique,,,"/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/November 28, 2025.pdf",198074,1774304007
"/Users/sunniyaremchuk/Downloads/2025 Tax Info /Emanation-2025 Chequing Statements BMO/August 29, 2025.pdf",unique,,,"/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/August 29, 2025.pdf",157441,1774303972
